,Unnamed: 0,SYMBOL,MARKET_CAP,INDUSTRY,SECTOR,MACRO,FNO,P/E,Mar Cap Rs.Cr.,Qtr Sales Var %,Qtr Profit Var %,QoQ Sales %,QoQ Profits %,Prom. Hold. %,DII Hold %,FII Hold %,Exp Qtr Sales Var %,RSI Rs.,MACD Signal Rs.,Change in Prom Hold %,ROCE
1120,1120,DVL,1148.0,Diversified,Diversified,Diversified,False,5.91,1144.98,57.26,-85.65,32.39,-83.93,75.0,1.73,0.55,11.6,35.51,-19.06,0.0,27.98
1121,1121,VALIANTORG,1146.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,32.53,1138.3,-43.54,-141.81,-30.4,-266.11,37.9,0.87,0.69,-26.49,43.29,-12.54,0.0,14.12
1122,1122,SNOWMAN,1145.0,Transport Services,Services,Services,False,72.82,1140.38,13.4,13.64,0.02,45.05,44.27,1.04,3.3,30.21,48.48,-1.7,1.27,5.86
1123,1123,NELCAST,1144.0,Industrial Products,Capital Goods,Industrials,False,28.87,1145.37,-2.04,112.92,-10.6,53.43,74.87,0.48,0.88,5.95,37.05,-7.16,0.0,9.59
1124,1124,RAMRAT,1140.0,Electrical Equipment,Capital Goods,Industrials,False,23.24,1150.16,14.04,-6.56,-7.75,-18.28,73.04,0.01,0.07,13.7,40.44,-9.54,0.0,17.0
1125,1125,MATRIMONY,1135.0,Retailing,Consumer Services,Consumer Discretionary,False,23.06,1134.84,6.23,-4.22,-3.57,-11.33,51.59,11.81,25.55,5.5,40.49,-5.07,0.0,15.96
1126,1126,RML,1132.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,8.58,1123.69,-10.66,-63.78,-14.76,-48.85,72.65,0.63,0.0,5.98,39.67,-22.49,0.0,12.16
1127,1127,ROTO,1129.0,Industrial Products,Capital Goods,Industrials,False,30.08,1127.38,-1.0,-32.18,-30.46,-50.55,67.26,0.0,2.69,33.36,43.27,-14.32,0.0,25.8
1128,1128,SYNCOMF,1128.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,,,,,,,,,,,,,,
1129,1129,CREST,1127.0,Finance,Financial Services,Financial Services,False,18.0,1125.76,94.31,32.83,-15.64,-61.77,69.11,0.0,4.74,68.98,40.14,-6.0,0.0,58.63
1130,1130,ALLSEC,1118.0,Commercial Services & Supplies,Services,Services,False,20.44,1132.18,19.68,55.96,6.61,-30.67,73.39,1.12,0.09,21.76,46.87,-7.5,0.0,24.91
1131,1131,REPRO,1117.0,Printing & Publication,Media Entertainment & Publication,Consumer Discretionary,False,79.64,1122.12,10.3,31.6,-0.82,107.18,46.87,0.0,10.32,20.59,47.61,-18.56,-0.12,5.43
1132,1132,DHANBANK,1113.0,Banks,Financial Services,Financial Services,False,11.93,1105.66,11.39,-85.96,1.26,-86.83,0.0,0.07,11.89,13.89,46.5,-0.51,0.0,4.56
1133,1133,ASIANENE,1112.0,Oil,Oil Gas & Consumable Fuels,Energy,False,205.77,1113.2,228.25,233.81,108.51,1045.83,61.38,0.0,4.09,125.43,53.05,-9.0,-1.69,-15.32
1134,1134,COFFEEDAY,1099.0,Leisure Services,Consumer Services,Consumer Discretionary,False,8.21,1093.23,5.36,117.21,-0.58,169.3,10.53,0.0,0.79,18.92,38.83,-2.16,0.0,-6.3
1135,1135,SATIA,1098.0,Paper Forest & Jute Products,Forest Materials,Commodities,False,5.04,1099.5,-10.5,-38.86,16.69,-17.31,52.46,0.08,2.84,19.36,34.07,-5.11,0.0,20.28
1136,1136,WINDLAS,1098.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,20.99,1104.72,35.51,64.31,6.25,7.63,62.82,11.71,1.35,21.98,52.88,5.75,0.0,14.08
1137,1137,KABRAEXTRU,1095.0,Industrial Manufacturing,Capital Goods,Industrials,False,40.85,1093.95,-40.12,-72.4,-32.09,-42.28,60.24,0.01,3.78,0.91,29.89,-18.71,0.0,15.12
1138,1138,CLSEL,1086.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,8.37,1089.25,13.05,3.28,29.61,47.5,73.86,0.28,1.88,4.65,39.9,-7.32,-0.03,26.18
1139,1139,OAL,1084.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,6423.88,1092.06,-1.01,-31.32,-12.97,7.85,74.17,0.39,0.1,-4.26,40.41,-11.08,0.0,5.06
1140,1140,GICHSGFIN,1083.0,Finance,Financial Services,Financial Services,False,7.24,1085.62,-7.02,-45.57,-2.42,18.04,42.41,5.89,3.28,-3.85,38.06,-10.71,0.0,8.69
1141,1141,KAMOPAINTS,1081.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,151.39,1085.47,13.62,224.85,20.13,18.66,50.33,0.0,16.83,,41.97,-7.66,0.0,-6.95
1142,1142,AVADHSUGAR,1079.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,7.13,1083.8,-11.92,22.77,-25.51,-24.56,60.4,0.85,4.18,10.37,34.14,-18.87,0.0,10.41
1143,1143,URJA,1075.0,Electrical Equipment,Capital Goods,Industrials,False,436.11,1077.18,15.35,54.1,1.46,4.44,20.32,0.0,0.0,-11.89,41.96,-1.2,-2.24,1.55
1144,1144,GULPOLY,1072.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,41.34,1067.78,11.9,-60.76,20.55,107.59,66.72,1.2,0.0,8.96,36.84,-8.4,0.0,8.68
1145,1145,INDORAMA,1068.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,,1062.73,5.67,-50.17,-25.35,-1028.96,74.84,3.07,0.16,-8.81,30.6,-3.2,0.0,3.08
1146,1146,SATINDLTD,1055.0,Industrial Products,Capital Goods,Industrials,False,4.01,1046.04,2.06,27.23,-13.68,-91.59,51.59,0.0,0.75,5.47,38.26,-5.89,0.0,17.28
1147,1147,INDOTECH,1052.0,Electrical Equipment,Capital Goods,Industrials,False,25.98,1054.73,66.79,178.12,45.57,51.06,75.0,0.0,0.0,49.58,52.92,-6.34,0.0,20.84
1148,1148,FOCUS,1051.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,31.33,1048.23,-6.9,-5.93,0.82,0.94,56.09,0.0,0.0,35.62,27.07,-3.99,-0.71,46.28
1149,1149,RGL,1029.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,14.29,1033.41,-9.45,1.51,48.32,166.38,69.55,0.12,1.66,-8.25,38.7,-1.87,0.0,9.02
1150,1150,HEUBACHIND,1027.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,23.07,1027.02,-1.22,-4.77,-12.11,-50.43,54.37,1.28,0.31,-3.35,35.45,-24.65,0.0,10.89
1151,1151,MANALIPETC,1024.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,58.66,1024.26,-13.86,-6.67,-24.17,-72.93,44.86,0.02,0.86,-11.66,32.84,-3.64,0.0,7.54
1152,1152,SPORTKING,1022.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,13.01,1018.99,16.73,-23.5,-4.72,-11.03,74.36,0.0,0.0,3.19,48.57,-7.89,0.0,18.32
1153,1153,HIRECT,1021.0,Industrial Manufacturing,Capital Goods,Industrials,False,45.77,1021.67,40.52,235.95,3.52,-61.81,44.08,0.01,5.72,40.05,46.48,3.5,0.0,5.29
1154,1154,CSLFINANCE,1018.0,Finance,Financial Services,Financial Services,False,17.9,1014.62,45.37,40.5,18.51,12.82,47.71,1.23,1.48,43.07,52.69,-11.96,0.0,13.68
1155,1155,ONWARDTEC,1013.0,IT - Services,Information Technology,Information Technology,False,29.42,1014.5,-1.46,176.02,-5.11,-29.05,38.15,6.15,2.14,18.84,30.56,-29.27,-6.81,10.37
1156,1156,HUBTOWN,1012.0,Realty,Realty,Consumer Discretionary,False,119.12,975.57,-74.14,-80.89,-44.05,3.17,47.85,0.0,3.38,-14.14,47.12,-2.95,2.46,4.67
1157,1157,DSSL,1009.0,IT - Services,Information Technology,Information Technology,False,19.6,1016.02,31.86,72.75,3.13,3.9,61.1,0.0,0.0,32.92,50.18,12.91,0.0,36.51
1158,1158,DLINKINDIA,1005.0,IT - Hardware,Information Technology,Information Technology,False,11.68,1003.37,5.05,-16.96,-4.66,-3.72,51.02,0.11,0.35,6.71,45.26,-7.23,0.0,33.78
1159,1159,NAHARSPING,1005.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,,1005.5,36.7,-38.61,4.13,15.5,66.72,0.59,0.22,2.05,40.34,-6.96,0.11,7.48
1160,1160,CREATIVE,1001.0,Commercial Services & Supplies,Services,Services,False,28.94,993.82,21.26,50.2,18.84,10.42,56.91,1.49,0.0,50.5,43.36,-22.91,0.0,23.84
1161,1161,BODALCHEM,1001.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,139.25,1008.2,5.56,-59.67,2.59,-20.97,57.39,0.01,0.3,-19.19,45.76,-0.15,0.0,5.08
1162,1162,VIMTALABS,994.0,Healthcare Services,Healthcare,Healthcare,False,25.36,995.57,4.71,-5.02,10.85,59.8,36.98,1.49,2.88,2.88,41.22,-4.35,-0.03,24.29
1163,1163,RAMCOSYS,993.0,IT - Software,Information Technology,Information Technology,False,,992.88,0.6,48.04,1.13,82.08,51.95,5.94,10.09,6.67,39.0,-6.79,-0.08,-32.65
1164,1164,KERNEX,992.0,Transport Services,Services,Services,False,,962.42,3196.15,33.96,945.12,17.84,29.15,0.01,0.01,2547.28,44.21,-17.23,-2.45,-19.94
1165,1165,VISAKAIND,988.0,Cement & Cement Products,Construction Materials,Commodities,False,172.36,987.61,-3.37,-210.54,0.92,-34.35,48.42,0.02,0.33,-2.0,45.61,-5.11,0.0,9.89
1166,1166,ONEPOINT,987.0,Commercial Services & Supplies,Services,Services,False,54.83,969.37,19.33,178.97,4.81,0.67,62.67,1.24,1.12,10.44,37.95,-2.99,-5.12,16.86
1167,1167,BLAL,982.0,Finance,Financial Services,Financial Services,False,,981.77,,-180.0,,0.0,54.03,11.02,1.17,,45.29,-8.17,0.0,-17.24
1168,1168,KELLTONTEC,979.0,IT - Software,Information Technology,Information Technology,False,21.57,977.39,6.31,-50.82,2.02,-50.82,52.11,0.0,0.44,10.67,45.31,0.04,-0.03,14.3
1169,1169,YUKEN,975.0,Industrial Products,Capital Goods,Industrials,False,84.64,974.22,23.73,284.08,6.65,39.8,56.16,1.15,0.0,10.18,51.97,4.86,0.0,7.5
1170,1170,LIKHITHA,972.0,Construction,Construction,Industrials,False,15.36,975.99,10.39,3.62,0.64,4.02,70.03,0.0,0.09,21.03,40.36,-4.68,0.0,36.15
1171,1171,ROHLTD,968.0,Leisure Services,Consumer Services,Consumer Discretionary,False,22.0,979.77,12.99,6.15,22.99,105.08,63.6,0.21,4.79,31.27,44.28,-7.64,0.0,24.52
1172,1172,WALCHANNAG,967.0,Industrial Manufacturing,Capital Goods,Industrials,False,,966.74,-23.46,-238.66,-36.46,-129.24,34.84,0.18,0.33,8.6,49.25,-1.93,-0.03,-6.95
1173,1173,SARVESHWAR,954.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,,,,,,,,,,,,,,
1174,1174,GANDHITUBE,952.0,Industrial Products,Capital Goods,Industrials,False,17.13,902.35,12.28,38.18,-6.16,-0.3,73.53,0.0,1.49,2.06,46.19,-17.31,0.0,35.97
1175,1175,MSPL,950.0,Industrial Products,Capital Goods,Industrials,False,45.48,950.05,18.0,91.2,15.91,391.46,41.62,3.14,0.0,11.26,35.77,-0.85,0.0,1.4
1176,1176,UNIENTER,949.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,23.78,944.49,,95.52,,-100.08,73.78,0.0,15.74,,40.4,-2.78,0.0,1.24
1177,1177,EXCELINDUS,948.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,75.5,944.5,-19.15,-85.65,-8.97,49.72,52.6,6.97,0.66,-32.66,37.4,-30.33,0.0,9.13
1178,1178,ZUARIIND,947.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,107.03,950.47,-54.11,-200.8,-56.91,2297.98,56.81,0.01,1.49,5.68,60.35,5.61,0.0,10.66
1179,1179,SASTASUNDR,945.0,Healthcare Services,Healthcare,Healthcare,False,,950.16,33.45,96.07,4.47,73.52,73.92,0.86,0.49,60.59,30.73,-23.62,0.0,-10.87
1180,1180,FAZE3Q,941.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,18.67,934.82,-2.93,-19.78,0.5,-6.08,56.16,0.47,0.0,-8.88,41.97,-10.27,0.0,19.12
1181,1181,NDRAUTO,940.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,24.9,922.69,32.67,50.35,-11.01,-17.25,73.06,0.0,0.01,66.01,45.36,1.07,0.0,16.62
1182,1182,GSLSU,935.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,67.59,941.51,-1.04,-33.06,-0.4,1.49,73.36,0.45,2.34,-9.91,33.67,-11.42,0.0,8.99
1183,1183,INFOBEAN,932.0,IT - Software,Information Technology,Information Technology,False,51.5,925.53,-8.8,-40.53,-1.96,32.07,74.18,0.01,0.09,-5.36,30.09,-9.81,0.0,19.11
1184,1184,CHEMFAB,930.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,23.92,938.96,2.85,-47.96,8.48,52.52,72.88,0.07,0.29,-6.74,63.89,42.81,-0.11,28.16
1185,1185,ASAL,929.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,58.53,932.41,12.09,132.35,1.97,18.8,75.0,0.01,0.0,4.67,49.21,12.47,0.0,41.3
1186,1186,CHEMCON,928.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,34.63,926.57,-30.72,-60.92,-29.54,-25.25,74.46,0.28,0.05,-4.09,40.8,-3.87,0.0,15.39
1187,1187,GPTINFRA,921.0,Construction,Construction,Industrials,False,18.2,924.35,26.6,115.31,8.62,6.8,75.0,3.67,0.59,25.69,44.12,-5.44,0.0,14.19
1188,1188,MICEL,920.0,Industrial Manufacturing,Capital Goods,Industrials,False,191.16,926.75,395.67,21280.68,24.82,609.68,74.62,0.0,0.0,142.81,49.34,-0.17,0.0,1.41
1189,1189,VHL,913.0,Finance,Financial Services,Financial Services,False,4.56,912.66,72.54,61.93,-74.46,-13.45,74.9,0.97,0.03,1095.36,38.45,-90.78,0.0,7.66
1190,1190,TRACXN,911.0,Commercial Services & Supplies,Services,Services,False,30.72,908.57,4.4,55.24,-1.63,2.3,34.93,13.36,3.37,10.77,41.32,-4.53,-0.29,11.9
1191,1191,ORIENTPPR,911.0,Paper Forest & Jute Products,Forest Materials,Commodities,False,14.54,910.28,-19.66,-108.15,42.28,80.27,38.74,3.18,0.98,4.47,37.34,-1.92,0.0,8.09
1192,1192,SHIVALIK,910.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,72.7,903.67,22.44,-35.44,4.74,63.77,47.95,0.59,1.18,20.88,48.83,-27.95,0.0,8.3
1193,1193,NINSYS,907.0,IT - Software,Information Technology,Information Technology,False,81.06,917.56,,,18.03,3.95,47.26,0.0,0.01,,48.82,-11.62,0.02,40.52
1194,1194,ASALCBR,899.0,Beverages,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,18.64,898.08,3.14,16.28,12.1,-6.54,59.29,0.1,0.58,7.94,49.89,-1.8,0.62,14.6
1195,1195,HPAL,899.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,48.05,897.62,-0.76,43.53,-12.54,-0.57,71.35,3.72,0.71,4.47,38.57,-3.42,0.0,11.96
1196,1196,AMNPLST,897.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,25.41,900.4,9.11,100.81,11.35,8.69,73.17,0.0,0.0,9.61,41.84,-8.33,0.0,16.1
1197,1197,CENTENKA,893.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,24.18,894.1,-3.78,-53.16,13.67,8.86,24.86,6.27,2.95,,41.45,-9.14,0.0,
1198,1198,PPL,891.0,Industrial Products,Capital Goods,Industrials,False,10.57,888.69,-7.96,72.3,-7.4,2.07,44.27,0.02,0.26,-9.27,42.2,-18.59,0.0,29.0
1199,1199,MAXIND,888.0,Finance,Financial Services,Financial Services,False,,883.06,-5.5,-6292.86,-17.35,-280.85,50.94,0.69,10.32,-2.86,49.08,1.72,0.0,0.53
1200,1200,SANDESH,879.0,Media,Media Entertainment & Publication,Consumer Discretionary,False,6.92,885.73,-8.4,74.06,25.93,122.44,74.81,0.0,0.0,-14.25,43.18,-34.8,0.0,12.86
1201,1201,SUTLEJTEX,872.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,,872.39,-8.31,-60.34,-17.24,43.47,63.96,0.02,0.83,-13.24,35.7,-2.58,0.0,7.72
1202,1202,NCLIND,869.0,Cement & Cement Products,Construction Materials,Commodities,False,10.74,868.24,20.49,25.93,17.21,81.43,44.48,0.03,4.88,12.55,34.63,-11.04,0.01,11.08
1203,1203,EIMCOELECO,868.0,Industrial Manufacturing,Capital Goods,Industrials,False,24.62,869.94,26.67,54.4,-5.61,-36.02,74.06,0.0,0.0,46.51,59.68,-2.29,0.0,7.96
1204,1204,SCHAND,866.0,Printing & Publication,Media Entertainment & Publication,Consumer Discretionary,False,31.24,861.24,16.97,-33.37,100.71,12.99,47.06,3.82,6.23,10.54,43.29,-7.44,0.0,7.22
1205,1205,SEMAC,865.0,Industrial Manufacturing,Capital Goods,Industrials,False,,844.97,-73.3,-2058.11,20.29,-337.76,72.61,0.0,0.04,5.04,47.32,5.5,0.0,24.58
1206,1206,AMBIKCO,858.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,13.14,854.43,4.18,-51.45,-1.55,-0.76,50.17,0.13,0.46,-11.26,35.44,-48.72,0.0,20.74
1207,1207,SPECIALITY,853.0,Leisure Services,Consumer Services,Consumer Discretionary,False,11.93,853.25,5.57,-9.9,11.86,156.08,50.28,1.6,0.47,8.85,31.28,-13.26,-0.56,17.15
1208,1208,VLSFINANCE,852.0,Finance,Financial Services,Financial Services,False,3.62,850.07,59.73,65.91,34.59,25.28,50.84,0.03,0.52,149.03,43.36,-5.67,0.0,2.13
1209,1209,RSWM,851.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,,852.3,14.3,-155.4,-2.99,-271.13,55.69,0.08,2.0,-1.35,39.85,-7.72,0.0,8.16
1210,1210,SRHHYPOLTD,850.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,6.28,846.48,-28.7,-11.72,-4.87,-10.11,61.84,0.04,0.65,-22.76,37.02,-17.16,-0.25,26.44
1211,1211,VIKASLIFE,848.0,Commercial Services & Supplies,Services,Services,False,,,,,,,,,,,,,,
1212,1212,GKWLIMITED,847.0,Finance,Financial Services,Financial Services,False,47.04,843.41,71.69,114.38,-11.84,-9.59,75.0,1.26,3.1,1418.07,34.21,-45.66,0.0,0.57
1213,1213,GRPLTD,847.0,Industrial Products,Capital Goods,Industrials,False,61.75,847.26,-4.02,9.11,-4.13,-8.1,40.37,0.0,0.0,-9.62,63.43,150.19,-0.05,8.97
1214,1214,BCONCEPTS,844.0,Retailing,Consumer Services,Consumer Discretionary,False,70.63,841.25,44.42,5.88,-4.96,-17.52,48.82,2.48,0.0,59.28,51.38,-14.49,-2.42,31.95
1215,1215,RADIANTCMS,843.0,Commercial Services & Supplies,Services,Services,False,16.27,845.66,8.11,-29.36,7.42,18.29,56.92,18.93,2.13,9.84,40.3,-2.64,0.0,48.27
1216,1216,DYCL,842.0,Industrial Products,Capital Goods,Industrials,False,24.66,837.74,21.12,13.25,25.28,47.74,74.45,0.08,0.08,7.9,41.6,-15.21,0.01,23.89
1217,1217,AGSTRA,838.0,Financial Technology (Fintech),Financial Services,Financial Services,False,,841.71,-10.03,-223.63,-0.74,74.75,65.52,3.85,0.44,-5.49,28.97,-7.18,0.0,12.16
1218,1218,BALAJITELE,837.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,False,28.54,828.98,-16.38,94.96,-30.68,-101.64,34.34,0.25,18.57,14.78,36.95,-7.57,0.0,-5.1
1219,1219,RUSHIL,836.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,17.45,831.82,1.34,11.05,4.16,7.68,56.39,0.01,1.17,1.0,44.13,-13.27,0.0,16.91
1220,1220,BAJAJHCARE,835.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,29.06,837.47,-18.1,-67.04,7.27,36.42,67.73,0.48,0.74,-23.16,40.27,-7.26,0.04,11.87
1221,1221,DECCANCE,833.0,Cement & Cement Products,Construction Materials,Commodities,False,19.12,844.16,2.71,26.56,29.66,225.37,56.25,0.49,10.07,0.26,53.66,-13.75,0.0,9.0
1222,1222,HEXATRADEX,833.0,Finance,Financial Services,Financial Services,False,9.45,832.62,663.36,898.64,946.23,1783.97,92.13,0.01,0.05,57104.38,44.06,-1.05,0.0,-0.23
1223,1223,SPENCERS,827.0,Retailing,Consumer Services,Consumer Discretionary,False,,822.91,2.36,17.09,13.93,26.98,58.81,1.99,8.84,-4.11,36.31,-5.74,0.0,-8.23
1224,1224,PANACEABIO,820.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,,816.47,30.64,18.2,5.23,73.46,73.59,0.69,0.26,19.66,33.62,-6.2,0.0,-10.26
1225,1225,INDOAMIN,814.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,16.02,814.08,-8.18,-7.59,-23.36,-19.36,66.76,0.0,0.1,0.6,34.96,-9.98,-0.11,17.35
1226,1226,DBOL,810.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,9.3,811.59,-52.82,-137.65,-47.97,-9500.0,50.63,0.45,3.42,20.48,31.7,-4.6,0.19,10.0
1227,1227,SILVERTUC,804.0,IT - Services,Information Technology,Information Technology,False,57.66,814.18,16.34,128.11,3.61,37.12,74.51,0.0,0.0,18.67,37.23,-13.4,-0.08,15.54
1228,1228,WEL,798.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,87.84,797.62,36.91,187.5,109.59,3090.0,71.79,0.0,11.07,15.34,76.89,40.53,0.0,14.88
1229,1229,SAKAR,794.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,63.73,795.39,11.23,-48.38,9.24,-43.13,53.15,10.62,13.76,17.71,45.62,-9.84,-1.0,8.91
1230,1230,DHARMAJ,793.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,17.84,796.1,22.11,6.18,-51.15,-74.64,70.4,0.0,4.35,11.75,51.73,-5.61,0.0,18.87
1231,1231,MUNJALAU,791.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,23.19,788.0,-11.45,1254.18,-22.49,-257.03,74.81,0.03,0.02,6.22,40.15,-4.29,0.0,8.71
1232,1232,STCINDIA,790.0,Commercial Services & Supplies,Services,Services,False,19.54,790.8,,60.54,,-22.38,90.0,0.62,0.0,,39.02,-8.44,0.0,
1233,1233,GFLLIMITED,788.0,Finance,Financial Services,Financial Services,False,,789.82,-11.9,,-9.76,-93.92,68.72,2.06,0.39,0.58,33.58,-4.34,0.0,-0.97
1234,1234,UGARSUGAR,788.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,11.47,785.25,-8.69,-146.29,24.46,-263.24,44.34,0.0,2.57,55.01,34.02,-3.11,0.0,27.28
1235,1235,LINC,788.0,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,22.17,776.11,-3.38,-31.99,-8.29,-1.82,59.44,0.38,1.42,9.87,44.02,-24.85,0.16,31.39
1236,1236,ICEMAKE,787.0,Industrial Manufacturing,Capital Goods,Industrials,False,38.04,779.83,23.62,-54.4,7.21,-55.01,74.49,0.0,0.02,29.04,51.61,-23.08,0.0,36.94
1237,1237,MAANALU,785.0,Non - Ferrous Metals,Metals & Mining,Commodities,False,19.82,791.53,12.31,-46.9,-27.88,-5.58,60.71,0.0,0.15,51.92,50.05,-1.36,0.0,42.84
1238,1238,DENORA,785.0,Industrial Products,Capital Goods,Industrials,False,30.5,782.91,53.2,34.72,54.09,2.05,53.68,0.22,0.19,13.49,44.59,-21.49,0.0,29.67
1239,1239,ACL,782.0,Cement & Cement Products,Construction Materials,Commodities,False,8.77,778.39,,63.1,50.3,-2062.24,95.0,0.34,0.0,,28.74,-8.02,0.0,-15.36
1240,1240,CHEVIOT,782.0,Paper Forest & Jute Products,Forest Materials,Commodities,False,11.46,781.59,-16.37,40.55,-21.6,-8.94,74.83,0.15,0.27,-19.73,43.83,-31.06,0.0,12.7
1241,1241,NRAIL,776.0,Paper Forest & Jute Products,Forest Materials,Commodities,False,5.99,776.58,-11.74,62.93,-1.78,-16.87,73.97,0.01,0.39,-20.63,54.3,-8.32,0.0,21.55
1242,1242,ASIANTILES,774.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,,776.32,-7.0,72.55,-7.41,-189.29,29.02,0.0,0.97,-1.13,49.51,-2.56,0.0,-6.43
1243,1243,RADHIKAJWE,773.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,17.75,770.54,85.02,44.29,64.92,82.85,63.73,0.0,0.08,84.1,54.13,0.01,0.0,17.92
1244,1244,OSWALGREEN,773.0,Finance,Financial Services,Financial Services,False,91.65,771.71,86.74,-132.97,-29.31,14.86,64.34,0.02,0.01,71.66,38.96,-1.4,0.0,2.38
1245,1245,MAGADSUGAR,771.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,7.38,772.01,4.21,78.32,-24.44,158.02,61.02,0.01,0.47,15.18,33.35,-20.84,0.0,8.76
1246,1246,ADSL,769.0,IT - Services,Information Technology,Information Technology,False,18.75,773.57,-1.77,-39.32,0.5,2.01,52.26,0.01,1.08,4.25,43.44,-5.84,-0.13,12.77
1247,1247,CONSOFINVT,763.0,Finance,Financial Services,Financial Services,False,2.27,758.46,316.47,-0.1,5.18,-0.7,74.89,0.02,2.53,12368.24,40.36,-9.66,0.0,65.96
1248,1248,ESTER,759.0,Industrial Products,Capital Goods,Industrials,False,,765.97,38.92,-383.5,2.44,-47.24,64.04,0.01,0.03,0.7,46.03,-1.54,0.0,4.29
1249,1249,ZUARI,758.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,2.46,758.94,-40.44,-80.62,-48.85,-57.14,65.28,1.0,1.58,79.73,42.13,-11.85,0.0,10.24
1250,1250,JAGSNPHARM,753.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,30.83,755.76,-21.43,-49.17,-18.3,-46.99,68.48,0.82,0.53,-3.89,37.01,-11.19,-0.23,25.64
1251,1251,ELDEHSG,748.0,Realty,Realty,Consumer Discretionary,False,20.43,757.19,-27.87,-22.59,26.67,26.48,54.83,0.18,0.17,-3.55,46.7,-12.94,0.0,18.84
1252,1252,FOODSIN,747.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,15.07,703.23,-25.44,-50.13,-36.71,-72.12,26.21,0.07,0.27,27.32,38.48,-4.48,-2.61,17.76
1253,1253,DMCC,746.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,59.59,743.09,11.99,108.84,5.24,-87.71,53.84,1.26,0.0,-11.42,51.73,-8.71,0.0,6.79
1254,1254,GRMOVER,744.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,16.69,743.7,8.05,-19.15,115.86,95.86,71.72,0.0,0.08,-3.15,26.9,-14.58,0.0,15.69
1255,1255,THEINVEST,740.0,Finance,Financial Services,Financial Services,False,26.08,736.88,0.39,2513.04,-12.65,-40.27,72.12,0.0,6.55,-6.48,57.26,-3.61,0.0,4.54
1256,1256,GHCLTEXTIL,729.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,49.47,731.71,,,-6.01,-26.99,19.15,8.87,18.32,,40.42,-1.98,0.0,
