,Code,Company,SecurityID,MarketCapFull,MarketCapFreeFloat,Industry
1960,531460,CONTINENTAL CONTROLS LTD.,CONTICON,9.11 Cr.,6.84 Cr.,Capital Goods
1961,531465,NOUVEAU GLOBAL VENTURES LTD.,NOUVEAU,9.09 Cr.,6.09 Cr.,Services
1962,531471,DUKE OFFSHORE LTD.,DUKEOFS,15.31 Cr.,4.29 Cr.,"Oil, Gas & Consumable Fuels"
1963,531472,CYBELE INDUSTRIES LTD.,CYBELEIND,43.84 Cr.,12.28 Cr.,Capital Goods
1964,531489,CG-VAK SOFTWARE & EXPORTS LTD.,CGVAK,195.44 Cr.,84.04 Cr.,Information Technology
1965,531494,Navkar Urbanstructure Ltd,NAVKAR,264.37 Cr.,171.84 Cr.,Construction
1966,531496,OMKAR OVERSEAS LTD.,OMKAR,2.15 Cr.,2.15 Cr.,Textiles
1967,531497,MADHUCON PROJECTS LTD.,MADHUCON,67.52 Cr.,27.68 Cr.,Construction
1968,531499,SYBLY INDUSTRIES LTD.,SYBLY,5.68 Cr.,2.38 Cr.,Textiles
1969,531500,RAJESH EXPORTS LTD.,RAJESHEXPO,"9,415.84 Cr.","4,237.13 Cr.",Consumer Durables
1970,531502,ESAAR (INDIA) LTD.,ESARIND,15.11 Cr.,14.65 Cr.,Services
1971,531503,MARIS SPINNERS LTD.,MARIS,31.19 Cr.,7.48 Cr.,Textiles
1972,531505,INDERGIRI FINANCE LTD.,INDERGR,28.48 Cr.,11.39 Cr.,Financial Services
1973,531506,SHUKRA BULLIONS LTD.,SKRABUL,10.81 Cr.,4.65 Cr.,Services
1974,531508,EVEREADY INDUSTRIES INDIA LTD.,EVEREADY,"2,600.39 Cr.","1,430.21 Cr.",Fast Moving Consumer Goods
1975,531509,STEP TWO CORPORATION LTD.,STEP2COR,16.31 Cr.,5.38 Cr.,Financial Services
1976,531512,ORIENT TRADELINK LTD.,ORIENTTR,11.22 Cr.,9.43 Cr.,"Media, Entertainment & Publication"
1977,531515,MAHAN INDUSTRIES LTD.,MAHANIN,9.86 Cr.,9.77 Cr.,Services
1978,531518,Vikas Proppant & Granite Ltd,VIKASPROP,27.28 Cr.,21.28 Cr.,Fast Moving Consumer Goods
1979,531525,ACE SOFTWARE EXPORTS LTD.,ACESOFT,92.38 Cr.,29.56 Cr.,Information Technology
1980,531531,HATSUN AGRO PRODUCT LTD.,HATSUN,"24,329.68 Cr.","5,595.83 Cr.",Fast Moving Consumer Goods
1981,531537,Jyothi Infraventures Ltd.,JYOTHI,2.00 Cr.,0.52 Cr.,Services
1982,531539,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.,RISHDIGA,15.94 Cr.,4.15 Cr.,Capital Goods
1983,531540,MARUTI INFRASTRUCTURE LTD.,MAINFRA,214.38 Cr.,102.90 Cr.,Construction
1984,531541,Kobo Biotech Ltd,KOBO,9.72 Cr.,5.35 Cr.,Chemicals
1985,531543,JINDAL WORLDWIDE LTD.,JINDWORLD,"6,746.51 Cr.",877.05 Cr.,Textiles
1986,531548,SOMANY CERAMICS LTD.,SOMANYCERA,"2,625.87 Cr.","1,181.64 Cr.",Consumer Durables
1987,531550,JHAVERI CREDITS & CAPITAL LTD.,JHACC,345.96 Cr.,89.95 Cr.,Financial Services
1988,531552,RAGHUNATH TOBACCO CO.LTD.,RAGHUTOB,22.20 Cr.,9.99 Cr.,Realty
1989,531553,Disha Resources Ltd,DRL,12.44 Cr.,6.47 Cr.,Services
1990,531556,CORAL INDIA FINANCE & HOUSING LTD.,CORALFINAC,173.30 Cr.,41.59 Cr.,Services
1991,531560,AROMA ENTERPRISES (INDIA) LTD.,AROMAENT,14.64 Cr.,4.54 Cr.,Services
1992,531568,ASHUTOSH PAPER MILLS LTD.,ASHUTPM,1.70 Cr.,1.64 Cr.,Forest Materials
1993,531569,SANJIVANI PARANTERAL LTD.,SANJIVIN,227.43 Cr.,154.66 Cr.,Healthcare
1994,531574,VAS INFRASTRUCTURE LTD.,VASINFRA,5.81 Cr.,3.02 Cr.,Realty
1995,531578,KMF BUILDERS & DEVELOPERS LTD.,KMFBLDR,9.93 Cr.,5.16 Cr.,Realty
1996,531582,BERYL SECURITIES LTD.,BERYLSE,11.27 Cr.,4.39 Cr.,Financial Services
1997,531583,RAP MEDIA LTD.,RAP,13.11 Cr.,7.87 Cr.,Financial Services
1998,531585,DEVINE IMPEX LTD.,DEVINE,7.11 Cr.,4.62 Cr.,Services
1999,531591,BAMPSL SECURITIES LTD.,BAMPSL,31.10 Cr.,27.68 Cr.,Financial Services
2000,531592,Genpharmasec Ltd,GENPHARMA,120.16 Cr.,48.06 Cr.,Services
2001,531594,INCON ENGINEERS LTD.,INCON,6.92 Cr.,2.35 Cr.,Capital Goods
2002,531595,Capri Global Capital Limited,CGCL,"18,532.28 Cr.","5,559.68 Cr.",Financial Services
2003,531599,FDC LTD.,FDC,"7,420.88 Cr.","2,226.27 Cr.",Healthcare
2004,531600,Gogia Capital Services Limited,GOGIACAP,64.38 Cr.,25.11 Cr.,Financial Services
2005,531608,GORANI INDUSTRIES LTD.,GORANIN,63.25 Cr.,24.04 Cr.,Consumer Durables
2006,531609,KG PETROCHEM LTD.,KGPETRO,111.21 Cr.,27.80 Cr.,Textiles
2007,531613,Meyer Apparel Ltd,MAL,21.01 Cr.,5.46 Cr.,Consumer Durables
2008,531616,Starcom Information Technology Ltd,STARCOM,27.50 Cr.,6.88 Cr.,Information Technology
2009,531624,COUNTRY CONDO'S LTD.,COUNCODOS,49.58 Cr.,21.32 Cr.,Realty
2010,531626,OROSIL SMITHS INDIA LTD.,OROSMITHS,16.36 Cr.,8.18 Cr.,Consumer Durables
2011,531628,Tejassvi Aaharam Ltd,TEJASSVI,47.44 Cr.,8.06 Cr.,Textiles
2012,531633,LINCOLN PHARMACEUTICALS LTD.,LINCOLN,"1,197.18 Cr.",574.64 Cr.,Healthcare
2013,531635,SILVER OAK (INDIA) LTD.,SILVOAK,22.18 Cr.,7.76 Cr.,Fast Moving Consumer Goods
2014,531637,Praveg Ltd,PRAVEG,"2,295.76 Cr.",872.39 Cr.,"Media, Entertainment & Publication"
2015,531638,SURAJ LTD.,SURAJLTD,545.05 Cr.,136.26 Cr.,Capital Goods
2016,531640,Suvidha Infraestate Corporation Limited,SICL,19.97 Cr.,7.99 Cr.,Realty
2017,531642,MARICO LTD.,MARICO,"66,995.65 Cr.","26,798.26 Cr.",Fast Moving Consumer Goods
2018,531644,TOKYO FINANCE LTD.,TOKYOFIN,13.16 Cr.,5.13 Cr.,Financial Services
2019,531651,NATIONAL GENERAL INDUSTRIES LTD.,NATGENI,45.80 Cr.,7.79 Cr.,Capital Goods
2020,531652,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,THIRDFIN,23.70 Cr.,7.82 Cr.,Financial Services
2021,531658,Abate As Industries Ltd,ABATEAS,13.06 Cr.,8.88 Cr.,Financial Services
2022,531661,HITTCO TOOLS LTD.,HITTCO,7.27 Cr.,5.31 Cr.,Capital Goods
2023,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,YUVRAAJHPL,14.69 Cr.,3.67 Cr.,Fast Moving Consumer Goods
2024,531667,RR MetalMakers India Ltd,RRMETAL,49.50 Cr.,13.37 Cr.,Metals & Mining
2025,531668,Vision Corporation Ltd.,VISIONCO,6.75 Cr.,5.06 Cr.,"Media, Entertainment & Publication"
2026,531671,Bisil Plast Limited,BISIL,12.37 Cr.,12.37 Cr.,Capital Goods
2027,531672,INANI SECURITIES LTD.,INANISEC,15.78 Cr.,6.79 Cr.,Financial Services
2028,531673,ANKA INDIA LTD.,ANKIN,12.49 Cr.,4.74 Cr.,Consumer Durables
2029,531676,VAGHANI TECHNO-BUILD LTD.,VAGHANI,9.44 Cr.,2.74 Cr.,Fast Moving Consumer Goods
2030,531681,Amerise Biosciences Ltd,AMERISE,4.23 Cr.,4.23 Cr.,Capital Goods
2031,531686,ADVIK LABORATORIES LTD.,ADVIKLA,6.13 Cr.,3.93 Cr.,Healthcare
2032,531688,Prithvi Exchange (India) Ltd,PRITHVIEXCH,189.66 Cr.,47.41 Cr.,Financial Services
2033,531692,Khyati Multimedia-entertainment Ltd.,KHYATI,1.77 Cr.,1.47 Cr.,Consumer Services
2034,531694,RAINBOW FOUNDATIONS LTD.,RAINBOWF,79.64 Cr.,46.99 Cr.,Realty
2035,531716,Tricom Fruit Products Limited,TRICOMFRU,3.19 Cr.,2.77 Cr.,Fast Moving Consumer Goods
2036,531717,Vidhi Specialty Food Ingredients Ltd,VIDHIING,"2,294.22 Cr.",802.98 Cr.,Chemicals
2037,531719,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,BHAGCHEM,"2,003.68 Cr.","1,142.10 Cr.",Chemicals
2038,531723,GACM Technologies Ltd,GATECH,44.24 Cr.,26.10 Cr.,Financial Services
2039,531726,PANCHSHEEL ORGANICS LTD.,PANCHSHEEL,240.05 Cr.,96.02 Cr.,Healthcare
2040,531727,MENON PISTONS LTD.,MENNPIS,485.42 Cr.,121.35 Cr.,Automobile and Auto Components
2041,531737,Greencrest Financial Services Limited,GREENCREST,40.57 Cr.,40.17 Cr.,Services
2042,531739,GENNEX LABORATORIES LTD.,GENNEX,365.74 Cr.,277.96 Cr.,Healthcare
2043,531743,HIRA AUTOMOBILES LTD.,HIRAUTO,17.79 Cr.,0.71 Cr.,Services
2044,531744,GINI SILK MILLS LTD.,GINISILK,47.58 Cr.,11.89 Cr.,Services
2045,531746,PRAJAY ENGINEERS SYNDICATE LTD.,PRAENG,197.92 Cr.,130.63 Cr.,Realty
2046,531752,Biogen Pharmachem Industries Ltd,BIOGEN,74.40 Cr.,74.40 Cr.,Financial Services
2047,531758,G.K.CONSULTANTS LTD.,GKCONS,8.20 Cr.,8.03 Cr.,Financial Services
2048,531761,Apollo Pipes Ltd,APOLLOPIPE,"2,570.16 Cr.","1,259.38 Cr.",Capital Goods
2049,531762,UNJHA FORMULATIONS LTD.,UNJHAFOR,8.85 Cr.,5.57 Cr.,Healthcare
2050,531768,POLY MEDICURE LTD.,POLYMED,"15,675.97 Cr.","7,367.71 Cr.",Healthcare
2051,531769,Pfl Infotech Ltd.,PFLINFOTC,3.48 Cr.,3.27 Cr.,Information Technology
2052,531771,Shraddha Prime Projects Ltd,SHRADDHA,341.09 Cr.,85.27 Cr.,Realty
2053,531778,KACHCHH MINERALS LTD.,KACHCHH,19.49 Cr.,10.52 Cr.,Metals & Mining
2054,531780,Kaiser Corporation Limited,KACL,59.88 Cr.,23.95 Cr.,Services
2055,531784,KCL Infra Projects Ltd,KCLINFRA,32.09 Cr.,20.54 Cr.,Construction
2056,531795,ATUL AUTO LTD.,ATULAUTO,"1,463.46 Cr.",570.75 Cr.,Capital Goods
2057,531797,SCAN PROJECTS LTD.,SCANPRO,15.74 Cr.,4.88 Cr.,Construction Materials
2058,531802,PRERNA INFRABUILD LTD.,PRERINFRA,106.87 Cr.,36.33 Cr.,Realty
2059,531810,METAL COATINGS (INDIA) LTD.,METALCO,71.08 Cr.,17.06 Cr.,Capital Goods
2060,531812,SGN TELECOMS LTD.,SGNTE,5.90 Cr.,4.48 Cr.,Capital Goods
2061,531813,GANGA PAPERS INDIA LTD.,GANGAPA,102.49 Cr.,25.62 Cr.,Forest Materials
2062,531814,TIRUPATI SARJAN LTD.,TIRSARJ,49.93 Cr.,29.46 Cr.,Realty
2063,531819,NUWAY ORGANIC NATURALS INDIA LTD.,NUWAY,26.44 Cr.,11.37 Cr.,Services
2064,531821,MUNOTH FINANCIAL SERVICES LTD.,MUNOTHFI,31.76 Cr.,9.21 Cr.,Financial Services
2065,531822,Rodium Realty Limited,RODIUM,19.42 Cr.,5.82 Cr.,Realty
2066,531832,NAGARJUNA AGRI TECH LTD.,NAGTECH,9.27 Cr.,6.39 Cr.,Fast Moving Consumer Goods
2067,531834,Natura Hue Chem Ltd.,NATHUEC,3.05 Cr.,2.56 Cr.,Fast Moving Consumer Goods
2068,531841,Indus Finance Ltd,INDUSFINL,15.38 Cr.,3.84 Cr.,Financial Services
2069,531842,LAHOTI OVERSEAS LTD.,LAHOTIOV,141.63 Cr.,56.65 Cr.,Services
2070,531845,Zenith Steel Pipes & Industries Ltd,ZENITHSTL,119.37 Cr.,100.27 Cr.,Capital Goods
2071,531846,TRINITY LEAGUE INDIA LTD.,TRINITYLEA,15.83 Cr.,6.33 Cr.,Financial Services
2072,531847,ASIAN STAR CO.LTD.,ASTAR,"1,307.76 Cr.",326.94 Cr.,Consumer Durables
2073,531859,Oriental Rail Infrastructure Ltd,ORIRAIL,"1,764.35 Cr.",741.03 Cr.,Capital Goods
2074,531861,JOINDRE CAPITAL SERVICES LTD.,JOINDRE,66.43 Cr.,23.91 Cr.,Financial Services
2075,531862,BHARAT AGRI FERT & REALTY LTD.,BHARATAGRI,574.27 Cr.,178.02 Cr.,Chemicals
2076,531867,UNITECH INTERNATIONAL LTD.,UNITINT,6.56 Cr.,4.79 Cr.,Chemicals
2077,531869,SACHETA METALS LTD.,SACHEMT,54.03 Cr.,19.99 Cr.,Metals & Mining
2078,531870,POPULAR ESTATE MANAGEMENT LTD.,POPULARES,27.37 Cr.,9.03 Cr.,Construction
2079,531878,ANJANI FINANCE LTD.,ANJANIFIN,12.32 Cr.,5.30 Cr.,Financial Services
2080,531887,RAHUL MERCHANDISING LTD.,RAHME,5.64 Cr.,1.41 Cr.,Consumer Durables
2081,531888,REXNORD ELECTRONICS & CONTROLS LTD.,REXNORD,140.11 Cr.,43.44 Cr.,Capital Goods
2082,531889,Integrated Industries Ltd,IIL,589.49 Cr.,100.21 Cr.,Fast Moving Consumer Goods
2083,531892,KHANDWALA SECURITIES LTD.,KHANDSE,45.69 Cr.,23.30 Cr.,Financial Services
2084,531893,SAWACA BUSINESS MACHINES LTD.,SAWABUSI,72.08 Cr.,69.20 Cr.,Services
2085,531900,CCL INTERNATIONAL LTD.,CCLINTER,47.96 Cr.,18.23 Cr.,Construction
2086,531902,GALLOPS ENTERPRISE LTD.,GALLOPENT,11.91 Cr.,5.48 Cr.,Realty
2087,531909,Croissance Ltd,CROISSANCE,37.77 Cr.,15.11 Cr.,Realty
2088,531910,Toheal Pharmachem Ltd.,MADHUVEER,98.01 Cr.,94.09 Cr.,"Media, Entertainment & Publication"
2089,531911,GALAXY AGRICO EXPORTS LTD.,GALAGEX,13.09 Cr.,3.53 Cr.,Capital Goods
2090,531913,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,GOPAIST,3.92 Cr.,2.78 Cr.,Capital Goods
2091,531917,Twinstar Industries Limited,TWINSTAR,2.14 Cr.,1.60 Cr.,Information Technology
2092,531921,AGARWAL INDUSTRIAL CORPORATION LTD.,AGARIND,"1,364.60 Cr.",586.78 Cr.,Chemicals
2093,531923,DHAMPURE SPECIALITY SUGARS LTD.,DHAMPURE,85.11 Cr.,37.45 Cr.,Fast Moving Consumer Goods
2094,531929,INNOCORP LTD.,INNOCORP,4.53 Cr.,3.17 Cr.,Capital Goods
2095,531931,SAI CAPITAL LTD.,SAICAPI,40.20 Cr.,10.45 Cr.,Services
2096,531936,BLUE CHIP INDIA LTD.,BLUECHIP,19.96 Cr.,17.77 Cr.,Financial Services
2097,531944,Servoteach Industries Ltd,SERVOTEACH,10.71 Cr.,9.11 Cr.,Capital Goods
2098,531950,VERTEX SECURITIES LTD.,VERTEX,34.86 Cr.,8.71 Cr.,Financial Services
2099,531952,RIBA TEXTILES LTD.,RIBATEX,82.05 Cr.,31.18 Cr.,Textiles
2100,531959,Newtime Infrastructure Limited,NEWINFRA,895.34 Cr.,250.69 Cr.,Services
2101,531960,Jindal Online.com Ltd.,KASHYAP,10.69 Cr.,6.63 Cr.,Information Technology
2102,531962,SHREE METALLOYS LTD.,SHREMETAL,21.88 Cr.,5.91 Cr.,Financial Services
2103,531968,IITL PROJECTS LIMITED,IITLPROJ,26.94 Cr.,7.54 Cr.,Realty
2104,531977,CHARTERED LOGISTICS LTD.,CHLOGIST,92.29 Cr.,47.07 Cr.,Services
2105,531978,AMBIKA COTTON MILLS LTD.,AMBIKCO,880.08 Cr.,440.04 Cr.,Textiles
2106,531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI,37.75 Cr.,12.46 Cr.,Metals & Mining
2107,531980,Senthil Infotek Ltd,SENINFO,6.11 Cr.,1.59 Cr.,Information Technology
2108,531982,SPECTRUM FOODS LTD.,SPECFOOD,74.33 Cr.,43.11 Cr.,Fast Moving Consumer Goods
2109,531989,DECCAN POLYPACKS LTD.,DECPO,1.95 Cr.,0.96 Cr.,Capital Goods
2110,531991,AMRAWORLD AGRICO LTD.,AMRAAGRI,12.51 Cr.,12.51 Cr.,Textiles
2111,531996,ODYSSEY CORPORATION LTD.,ODYCORP,35.97 Cr.,20.14 Cr.,Financial Services
2112,532001,INDUCTO STEEL LTD.,INDCTST,26.89 Cr.,8.34 Cr.,Capital Goods
2113,532005,SAM INDUSTRIES LTD.,SAMINDUS,104.23 Cr.,26.06 Cr.,Realty
2114,532007,SHREEVATSAA FINANCE & LEASING LTD.,SHVFL,15.91 Cr.,3.98 Cr.,Services
2115,532011,POOJA ENTERTAINMENT AND FILMS LTD.,POOJAENT,566.18 Cr.,152.87 Cr.,"Media, Entertainment & Publication"
2116,532015,GRAVITY (INDIA) LTD.,GRAVITY,3.70 Cr.,2.55 Cr.,Textiles
2117,532016,Espire Hospitality Limited,ESPIRE,173.21 Cr.,45.03 Cr.,Consumer Services
2118,532022,FILATEX FASHIONS LTD.,FILATFASH,"2,591.90 Cr.",129.59 Cr.,Textiles
2119,532029,Sindhu Trade Links Limited,SINDHUTRAD,"3,754.60 Cr.",938.65 Cr.,Diversified
2120,532035,UNISTAR MULTIMEDIA LTD.,UNISTRMU,23.50 Cr.,23.50 Cr.,"Media, Entertainment & Publication"
2121,532039,ZENOTECH LABORATORIES LTD.,ZENOTECH,424.53 Cr.,131.60 Cr.,Healthcare
2122,532041,HINDUSTAN BIO SCIENCES LTD.,HINDBIO,8.71 Cr.,7.67 Cr.,Information Technology
2123,532042,FRONTLINE CORPORATION LTD.,FRONTCORP,20.27 Cr.,10.34 Cr.,Services
2124,532051,Swelect Energy Systems Limited,SWELECTES,"2,214.32 Cr.",952.16 Cr.,Capital Goods
2125,532053,WALLFORT FINANCIAL SERVICES LTD.,WALLFORT,126.27 Cr.,31.57 Cr.,Financial Services
2126,532054,KDDL LTD.,KDDL,"3,308.71 Cr.","1,621.27 Cr.",Consumer Durables
2127,532056,ADINATH EXIM RESOURCES LTD.,ADIEXRE,11.66 Cr.,4.43 Cr.,Financial Services
2128,532057,ABHINAV CAPITAL SERVICES LTD.,ABHICAP,132.81 Cr.,38.52 Cr.,Financial Services
2129,532067,KILPEST INDIA LTD.,3BBLACKBIO,599.52 Cr.,365.71 Cr.,Healthcare
2130,532070,Sumuka Agro Industries Ltd,SUMUKA,113.04 Cr.,81.39 Cr.,Fast Moving Consumer Goods
2131,532072,INTERWORLD DIGITAL LTD.,INTERDIGI,23.44 Cr.,20.86 Cr.,"Media, Entertainment & Publication"
2132,532078,Monind Ltd,MONIND,9.57 Cr.,2.39 Cr.,Capital Goods
2133,532090,VANDANA KNITWEAR LTD.,VANDANA,44.93 Cr.,22.02 Cr.,Textiles
2134,532092,Sagar Productions Limited,EPUJA,41.83 Cr.,36.39 Cr.,Financial Services
2135,532100,INDO-CITY INFOTECH LTD.,INDOCITY,16.38 Cr.,6.55 Cr.,Information Technology
2136,532102,SBEC SUGAR LTD.,SBECSUG,233.31 Cr.,81.66 Cr.,Fast Moving Consumer Goods
2137,532113,BRIJLAXMI LEASING & FINANCE LTD.,BRIJLEAS,5.25 Cr.,3.94 Cr.,Financial Services
2138,532123,BSEL INFRASTRUCTURE REALTY LTD.,BSELALGO,84.43 Cr.,70.92 Cr.,Realty
2139,532124,RELIABLE VENTURES INDIA LTD.,RELIABVEN,30.71 Cr.,14.44 Cr.,Consumer Services
2140,532134,BANK OF BARODA,BANKBARODA,"1,38,670.08 Cr.","49,921.23 Cr.",Financial Services
2141,532140,Mohite Industries Ltd,MOHITE,74.37 Cr.,22.31 Cr.,Textiles
2142,532141,ANDHRA CEMENTS LTD.,ACL,903.56 Cr.,45.18 Cr.,Construction Materials
2143,532143,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,SKMEGGPROD,780.03 Cr.,335.41 Cr.,Fast Moving Consumer Goods
2144,532144,Welspun Corp Limited,WELCORP,"14,950.34 Cr.","7,475.17 Cr.",Capital Goods
2145,532145,H.S.INDIA LTD.,HOTLSILV,28.30 Cr.,16.70 Cr.,Consumer Services
2146,532149,BANK OF INDIA,BANKINDIA,"68,426.60 Cr.","18,475.18 Cr.",Financial Services
2147,532150,INDRAPRASTHA MEDICAL CORP.LTD.,INDRAMEDCO,"2,404.58 Cr.","1,154.20 Cr.",Healthcare
2148,532154,Johnson Pharmacare Ltd,JOHNPHARMA,44.55 Cr.,44.55 Cr.,Services
2149,532155,GAIL (INDIA) LTD.,GAIL,"1,36,794.95 Cr.","56,085.93 Cr.","Oil, Gas & Consumable Fuels"
2150,532156,Vaibhav Global Ltd,VAIBHAVGBL,"6,629.30 Cr.","2,187.67 Cr.",Consumer Durables
2151,532159,Trescon Ltd,TRESCON,115.04 Cr.,59.82 Cr.,Realty
2152,532160,Gujarat State Financial Corporation,GUJSTATFIN,231.52 Cr.,37.04 Cr.,Financial Services
2153,532162,JK PAPER LTD.,JKPAPER,"6,540.62 Cr.","2,943.28 Cr.",Forest Materials
2154,532163,SAREGAMA INDIA LTD.,SAREGAMA,"8,565.56 Cr.","3,340.57 Cr.","Media, Entertainment & Publication"
2155,532164,MINOLTA FINANCE LTD.,MINOLTAF,7.19 Cr.,6.90 Cr.,Financial Services
2156,532167,OMKAR PHARMACHEM LTD.,OMKARPH,22.58 Cr.,22.58 Cr.,Chemicals
2157,532172,Adroit Infotech Ltd,ADROITINFO,118.52 Cr.,58.08 Cr.,Information Technology
2158,532173,CYBERTECH SYSTEMS AND SOFTWARE LTD.,CYBERTECH,517.75 Cr.,232.99 Cr.,Information Technology
2159,532174,ICICI BANK LTD.,ICICIBANK,"7,77,750.22 Cr.","7,77,750.22 Cr.",Financial Services
2160,532175,Cyient Limited,CYIENT,"20,906.06 Cr.","15,888.60 Cr.",Information Technology
2161,532178,ENGINEERS INDIA LTD.,ENGINERSIN,"13,311.97 Cr.","6,522.87 Cr.",Construction
2162,532180,Dhanlaxmi Bank Limited,DHANBANK,"1,123.63 Cr.",943.85 Cr.,Financial Services
2163,532181,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,GMDCLTD,"13,823.46 Cr.","3,594.10 Cr.",Metals & Mining
2164,532183,GAYATRI SUGARS LTD.,GAYATRI,148.01 Cr.,44.40 Cr.,Fast Moving Consumer Goods
2165,532187,INDUSIND BANK LTD.,INDUSINDBK,"1,12,533.39 Cr.","95,653.38 Cr.",Financial Services
2166,532189,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,ITDC,"5,837.47 Cr.",291.87 Cr.,Consumer Services
2167,532209,JAMMU & KASHMIR BANK LTD.,J&KBANK,"14,579.66 Cr.","4,957.08 Cr.",Financial Services
2168,532210,CITY UNION BANK LTD.,CUB,"11,858.16 Cr.","11,502.41 Cr.",Financial Services
2169,532212,ARCHIES LTD.,ARCHIES,103.37 Cr.,38.25 Cr.,Consumer Durables
2170,532215,AXIS BANK LTD.,AXISBANK,"3,48,847.95 Cr.","3,17,451.63 Cr.",Financial Services
2171,532216,HB STOCKHOLDINGS LTD.,HBSL,63.49 Cr.,24.13 Cr.,Financial Services
2172,532217,SIEL FINANCIAL SERVICES LTD.,SIELFNS,23.78 Cr.,8.56 Cr.,Financial Services
2173,532218,SOUTH INDIAN BANK LTD.,SOUTHBANK,"7,970.73 Cr.","7,891.02 Cr.",Financial Services
2174,532219,ENERGY DEVELOPMENT COMPANY LTD.,ENERGYDEV,113.34 Cr.,47.60 Cr.,Power
2175,532221,SONATA SOFTWARE LTD.,SONATSOFTW,"19,095.53 Cr.","13,175.91 Cr.",Information Technology
2176,532230,BENGAL TEA & FABRICS LTD.,BENGALT,133.51 Cr.,30.71 Cr.,Fast Moving Consumer Goods
2177,532234,NATIONAL ALUMINIUM CO.LTD.,NATIONALUM,"34,693.97 Cr.","17,000.05 Cr.",Metals & Mining
2178,532240,INDIA NIPPON ELECTRICALS LTD.,INDNIPPON,"1,618.79 Cr.",469.45 Cr.,Automobile and Auto Components
2179,532256,NALWA SONS INVESTMENTS LTD.,NSIL,"1,863.17 Cr.",372.63 Cr.,Financial Services
2180,532259,APAR INDUSTRIES LTD.,APARINDS,"30,560.05 Cr.","12,835.22 Cr.",Capital Goods
2181,532262,TCI INDUSTRIES LTD.,TCIIND,116.58 Cr.,36.14 Cr.,Services
2182,532268,Accelya Solutions India Ltd,ACCELYA,"2,553.06 Cr.",638.27 Cr.,Information Technology
2183,532271,Orchasp Ltd,ORCHASP,56.94 Cr.,42.70 Cr.,Information Technology
2184,532275,LANDMARC LEISURE CORPORATION LTD.,LANDMARC,76.00 Cr.,8.36 Cr.,Financial Services
2185,532281,HCL TECHNOLOGIES LTD.,HCLTECH,"3,99,532.91 Cr.","1,55,817.84 Cr.",Information Technology
2186,532284,TCFC FINANCE LTD.,TCFCFINQ,65.13 Cr.,18.89 Cr.,Financial Services
2187,532285,Geojit Financial Services Ltd,GEOJITFSL,"2,219.02 Cr.",887.61 Cr.,Financial Services
2188,532286,JINDAL STEEL & POWER LTD.,JINDALSTEL,"95,067.11 Cr.","34,224.16 Cr.",Metals & Mining
2189,532290,BLB LTD.,BLBLIMITED,118.05 Cr.,49.58 Cr.,Financial Services
2190,532296,GLENMARK PHARMACEUTICALS LTD.,GLENMARK,"30,477.73 Cr.","16,153.20 Cr.",Healthcare
2191,532300,WOCKHARDT LTD.,WOCKPHARMA,"8,888.43 Cr.","3,999.80 Cr.",Healthcare
2192,532303,INTEGRATED HITECH LTD.,INTEGHIT,6.09 Cr.,5.42 Cr.,Information Technology
2193,532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,21.86 Cr.,6.12 Cr.,Financial Services
2194,532305,IND-SWIFT LABORATORIES LTD.,INDSWFTLAB,737.23 Cr.,412.85 Cr.,Healthcare
2195,532307,MELSTAR INFORMATION TECHNOLOGIES LTD.,MELSTAR,6.60 Cr.,3.50 Cr.,Information Technology
2196,532309,GE Power India Ltd,GEPIL,"2,323.38 Cr.",720.25 Cr.,Capital Goods
2197,532310,SHREE RAMA MULTI-TECH LTD.,SHREERAMA,320.06 Cr.,121.62 Cr.,Capital Goods
2198,532313,MAHINDRA LIFESPACE DEVELOPERS LTD.,MAHLIFE,"10,338.39 Cr.","4,962.43 Cr.",Realty
2199,532320,Vaarad Ventures Ltd,VAARAD,338.12 Cr.,98.05 Cr.,Financial Services
2200,532321,Zydus Lifesciences Ltd,ZYDUSLIFE,"95,380.92 Cr.","23,845.23 Cr.",Healthcare
2201,532323,SHIVA CEMENT LTD.,SHIVACEM,"1,301.84 Cr.",520.73 Cr.,Construction Materials
2202,532324,CINEVISTA LTD.,CINEVISTA,114.93 Cr.,37.93 Cr.,"Media, Entertainment & Publication"
2203,532326,INTENSE TECHNOLOGIES LTD.,INTENTECH,288.53 Cr.,210.63 Cr.,Information Technology
2204,532329,DANLAW TECHNOLOGIES INDIA LTD.,DANLAW,924.01 Cr.,351.13 Cr.,Capital Goods
2205,532331,AJANTA PHARMA LTD.,AJANTPHARM,"27,710.26 Cr.","9,421.49 Cr.",Healthcare
2206,532333,HB PORTFOLIO LTD.,HBPOR,73.99 Cr.,22.20 Cr.,Financial Services
2207,532334,HB ESTATE DEVELOPERS LTD.,HBESD,134.25 Cr.,33.56 Cr.,Realty
